source_file,custom_building_id,story_level,drift_ratio_case_0,drift_ratio_case_1,drift_ratio_case_2,drift_ratio_case_3
data0.json,24,4,0.014836827222871453,0.0039225189494795035,0.001978361189076651,0.015705630456005384
data0.json,24,5,0.015821715372713336,0.0026178128441531764,0.0018653896966045861,0.016421356976500625
data0.json,24,6,0.01965771529792236,0.00410859195761603,0.0024034568964225273,0.02002882788182834
data0.json,24,7,0.018530917305190867,0.003788027944243904,0.0023237385637274134,0.019352757626752672
data0.json,24,8,0.02055881718636055,0.004490601047941907,0.0026837081741848613,0.020384244094223094
data0.json,24,9,0.022191417649664025,0.004586781874250714,0.003016242814268259,0.022086062743870306
data0.json,25,0,0.0,0.0,0.0,0.0
data0.json,25,1,0.008163310453570443,0.0007247889942762522,0.0008100973948736949,0.009563173937314656
data0.json,25,2,0.011550066163500948,0.001054765557074088,0.0008791812107997899,0.011216534418059925
data0.json,25,3,0.01609733806398428,0.0019131082458033306,0.0013735758348882084,0.015999924449180768
data0.json,25,4,0.019680046443946952,0.0013066771445169624,0.0016462501623019689,0.019659408765655514
data0.json,25,5,0.021726706785783714,0.0024620412757950932,0.0018367986389483464,0.021585126483536745
data0.json,26,0,0.0,0.0,0.0,0.0
data0.json,26,1,0.00794651458489962,0.0014177216241040439,0.0001821669491817957,0.007180085656948212
data0.json,26,2,0.009904457727696653,0.0029403998639865136,0.00030953649009828906,0.012488908080880233
data0.json,26,3,0.016117218662248457,0.002976327907942074,0.00028698299297510733,0.015563293305395624
data0.json,26,4,0.018050546173288603,0.003894268616713452,0.000288254303154395,0.019797656146032103
data0.json,26,5,0.02116622313620856,0.004508658612208502,0.0003632984763919686,0.02172748108685353
data0.json,26,6,0.022818768100767235,0.005035379668660791,0.0008874978648436279,0.02361930314295819
data0.json,27,0,0.0,0.0,0.0,0.0
data0.json,27,1,0.01477475114195896,0.0006237332388699338,0.0003057769681635068,0.01434064164172208
data0.json,27,2,0.02435838325940281,0.0011648015307732136,0.0015202427500103427,0.024751069671350184
data0.json,28,0,0.0,0.0,0.0,0.0
data0.json,28,1,0.004533958648993457,0.0012573562804586015,0.00045047534072889035,0.0064015850242611656
data0.json,28,2,0.007211698270412484,0.0010982407114577264,0.0006252420456299993,0.008537238719897384
data0.json,28,3,0.009618376926497791,0.0010135668632296115,0.0006677189609580868,0.01147483754164967
data0.json,28,4,0.01345110313841833,0.0021815541247768955,0.0010074216871286178,0.014848213772633434
data0.json,28,5,0.015010021785796815,0.0016946781832251066,0.0009893555794653658,0.016209256016642904
data0.json,28,6,0.016638623152982562,0.0024100525914800305,0.0010520183406166103,0.017577935925277777
data0.json,28,7,0.01895357605023961,0.0029156900596622242,0.0012395377228672018,0.019150285630900002
data0.json,28,8,0.02011037226715258,0.0022602356993485723,0.0013995477077415471,0.020453994527708286
data0.json,28,9,0.02224843947830418,0.002827573198360374,0.0013897645758707848,0.022293690331970876
data0.json,28,10,0.023818376899047904,0.0026649278440665225,0.0014803623692013325,0.02348564015721364
data0.json,29,0,0.0,0.0,0.0,0.0
